name,city,state,cert,id_number,end_date,
STATE BANK OF KINGSVILLE,KINGSVILLE,TX,2412,992253,2003-06-30 00:00:00
FIRST NATIONAL BANK OF BELDEN  THE,BELDEN,NE,5385,992758,2006-06-30 00:00:00
BANK OF MARINGOUIN,MARINGOUIN,LA,8145,993335,2014-12-31 00:00:00
BANK OF GLEN ULLIN,GLEN ULLIN,ND,16527,993353,2020-09-30 00:00:00
BANKHAVEN,HAVEN,KS,17594,993652,2010-03-31 00:00:00
FIRST CALIFORNIA BANK,CAMARILLO,CA,22819,994565,2013-03-31 00:00:00
CSB BANK,CURWENSVILLE,PA,15921,994716,2007-03-31 00:00:00
WELLS FARGO BANK MINNESOTA  NATIONAL ASSOCIATION,MINNEAPOLIS,MN,5208,995151,2003-12-31 00:00:00
BREMER BANK  NATIONAL ASSOCIATION,GRAND FORKS,ND,2055,995450,2014-09-30 00:00:00
FARMERS STATE BANK OF HIGHLAND  KANSAS  THE,HIGHLAND,KS,17619,996251,2011-06-30 00:00:00
FIRST STATE BANK  THE,KOSSE,TX,1197,996457,2012-09-30 00:00:00
FIRST BANK OF SAN LUIS OBISPO,SAN LUIS OBISPO,CA,23265,996466,2005-06-30 00:00:00
RIVERTON COMMUNITY BANK,RIVERTON,IL,19438,996840,2004-09-30 00:00:00
FIRST STATE BANK  THE,CANUTE,OK,17884,997052,2021-06-30 00:00:00
FIRST NATIONAL BANK OF CRESTVIEW,CRESTVIEW,FL,17557,997333,2014-12-31 00:00:00
WASHINGTON MUTUAL BANK,SEATTLE,WA,9576,997472,2004-09-30 00:00:00
CITY BANK AND TRUST COMPANY OF MOBERLY,MOBERLY,MO,15142,997650,2021-09-30 00:00:00
CITIZENS BANK OF LONDON  THE,LONDON,OH,29864,997771,2004-06-30 00:00:00
FIRST NATIONAL BANK OF HOLCOMB,HOLCOMB,KS,24577,997856,2014-06-30 00:00:00
KENTUCKY BANK & TRUST,RUSSELL,KY,22437,998116,2003-03-31 00:00:00
NORTHSTAR BANK OF TEXAS,DENTON,TX,20935,998554,2012-09-30 00:00:00
BAILEYVILLE STATE BANK,SENECA,KS,15257,998750,2016-03-31 00:00:00
MARINE BANK,WAUWATOSA,WI,30187,998974,2009-03-31 00:00:00
GARY STATE BANK  THE,GARY,MN,16472,999355,2023-06-30 00:00:00
COMMUNITY BANK OF FLORIDA,HOMESTEAD,FL,21258,999430,2015-12-31 00:00:00
WESTERN SECURITY BANK,SCOTTSDALE,AZ,24445,999663,2007-03-31 00:00:00
EAST BOSTON SAVINGS BANK,BOSTON,MA,33510,1000100,2021-09-30 00:00:00
CITIZENS BANK OF RHODE ISLAND,PROVIDENCE,RI,16954,1000409,2007-06-30 00:00:00
1ST NATIONAL COMMUNITY BANK,EAST LIVERPOOL,OH,26977,1000511,2015-09-30 00:00:00
STATE BANK OF GIBBON,GIBBON,MN,11972,1000557,2014-06-30 00:00:00
FARMERS NATIONAL BANK OF KITTANNING  THE,KITTANNING,PA,7899,1000726,2008-03-31 00:00:00
KEYSTONE SAVINGS BANK,BETHLEHEM,PA,28166,1001273,2007-12-31 00:00:00
CITIZENS STATE BANK OF GLENVILLE,GLENVILLE,MN,1918,1001451,2019-12-31 00:00:00
FIDELITY MANAGEMENT TRUST COMPANY,BOSTON,MA,23468,1001705,2014-03-31 00:00:00
INEZ DEPOSIT BANK,INEZ,KY,9307,1001817,2020-12-31 00:00:00
RALLS COUNTY STATE BANK,NEW LONDON,MO,16170,1002355,2021-06-30 00:00:00
EXECUTIVE NATIONAL BANK,MIAMI,FL,20711,1002430,2020-09-30 00:00:00
EATON NATIONAL BANK AND TRUST COMPANY,EATON,OH,6579,1002618,2013-12-31 00:00:00
FARMERS EXCHANGE BANK,CHEROKEE,OK,15118,1002850,2019-03-31 00:00:00
FIRST STATE BANK,MANCHESTER,IA,16217,1003549,2012-06-30 00:00:00
INDEPENDENCE COMMUNITY BANK,BROOKLYN,NY,16018,1003606,2006-06-30 00:00:00
FIRST SAVINGS BANK,WOODBRIDGE,NJ,30255,1003679,2004-06-30 00:00:00
REPUBLIC BANK,LANSING,MI,20001,1003848,2007-03-31 00:00:00
OLD FARMERS & MERCHANTS STATE BANK,HILLSDALE,IL,10818,1004238,2006-06-30 00:00:00
PALM DESERT NATIONAL BANK,PALM DESERT,CA,23632,1004265,2012-03-31 00:00:00
NATIONAL BANK OF ARIZONA,TUCSON,AZ,20626,1004368,2015-09-30 00:00:00
PLAZA BANK,SAN ANTONIO,TX,22270,1005262,2003-12-31 00:00:00
FIRST NATIONAL BANK OF ODON  THE,ODON,IN,4405,1005440,2017-12-31 00:00:00
CLEVELAND BANK  THE,CLEVELAND,OK,4065,1005459,2012-12-31 00:00:00
FIRST NATIONAL BANK OF CANADIAN  THE,CANADIAN,TX,3128,1005758,2009-09-30 00:00:00
COMMUNITY BANK OF HOPEDALE,HOPEDALE,IL,19097,1005833,2003-12-31 00:00:00
FIRSTBANK,LITTLETON,CO,26460,1005860,2010-09-30 00:00:00
COLUMBIA NATIONAL BANK,COLUMBIA,IL,22312,1006344,2019-09-30 00:00:00
LOWELL CO-OPERATIVE BANK,LOWELL,MA,26467,1006577,2018-06-30 00:00:00
MOORESVILLE SAVINGS BANK  INC.  SSB,MOORESVILLE,NC,29873,1006670,2008-09-30 00:00:00
1ST AMERICAN STATE BANK OF MINNESOTA,HANCOCK,MN,15448,1006858,2009-12-31 00:00:00
FIRST NATIONAL BANK OF LITTLEFIELD  THE,LITTLEFIELD,TX,3304,1006951,2020-09-30 00:00:00
BAY-HERMANN-BERGER BANK,HERMANN,MO,18127,1007145,2010-12-31 00:00:00
BANK OF THE PRAIRIE,BEATTIE,KS,4626,1007659,2020-03-31 00:00:00
FIRST MIDWEST BANK,ITASCA,IL,3709,1007846,2021-12-31 00:00:00
CUMBERLAND COUNTY BANK,CROSSVILLE,TN,18364,1008133,2016-03-31 00:00:00
STATE BANK OF OXFORD,OXFORD,IN,14680,1008647,2005-09-30 00:00:00
REGENT BANK,DAVIE,FL,26713,1008731,2016-06-30 00:00:00
STOCK GROWERS BANK,NAPOLEON,ND,15440,1009055,2020-06-30 00:00:00
FIRST NATIONAL BANK,CHRISTIANSBURG,VA,6830,1009420,2014-03-31 00:00:00
MADISON COMMUNITY BANK  THE,ANDERSON,IN,8047,1009541,2009-06-30 00:00:00
PROGRESSIVE BANK  NATIONAL ASSOCIATION - BUCKHANNON,BUCKHANNON,WV,26765,1009729,2003-03-31 00:00:00
FARMINGTON SAVINGS BANK,FARMINGTON,CT,18208,1009804,2018-09-30 00:00:00
MONITOR BANK  THE,BIG PRAIRIE,OH,16921,1009813,2017-06-30 00:00:00
FIRST NATIONAL BANK OF BARNESVILLE  THE,BARNESVILLE,GA,2119,1009831,2010-09-30 00:00:00
UNION STATE BANK,CARRIZO SPRINGS,TX,16686,1009952,2014-03-31 00:00:00
HERON LAKE STATE BANK,HERON LAKE,MN,17225,1010051,2013-09-30 00:00:00
HERITAGE CO-OPERATIVE BANK,SALEM,MA,26514,1010471,2005-12-31 00:00:00
FIRST NATIONAL BANK OF O'DONNELL  THE,O'DONNELL,TX,3370,1010761,2003-09-30 00:00:00
UNITED BANK  INC.,PARKERSBURG,WV,6784,1010930,2017-09-30 00:00:00
FIRST NATIONAL BANK OF MOUNT AUBURN  THE,MOUNT AUBURN,IL,3714,1011740,2008-03-31 00:00:00
PEOPLES EXCHANGE BANK,BELLEVILLE,KS,4629,1012055,2016-06-30 00:00:00
JENNINGS STATE BANK,DAVENPORT,NE,19251,1012354,2012-03-31 00:00:00
SECURITY STATE BANK OF HOWARD LAKE,HOWARD LAKE,MN,10206,1012859,2011-09-30 00:00:00
FIRST STATE BANK,BRAZIL,IN,25325,1013043,2004-06-30 00:00:00
PEOPLES STATE BANK & TRUST,BAXLEY,GA,19604,1013735,2016-06-30 00:00:00
UNITED PRAIRIE BANK - JACKSON,JACKSON,MN,9350,1013753,2006-03-31 00:00:00
PANOLA NATIONAL BANK,CARTHAGE,TX,24763,1013856,2021-06-30 00:00:00
CITIZENS STATE BANK,PETERSBURG,IN,11341,1014040,2006-06-30 00:00:00
TELECOM CO-OPERATIVE BANK,MALDEN,MA,26449,1014675,2006-12-31 00:00:00
GREATER DELAWARE VALLEY SAVINGS BANK,BROOMALL,PA,29882,1014778,2015-09-30 00:00:00
FARMERS AND MERCHANTS BANK,RUDOLPH,WI,2485,1014844,2016-12-31 00:00:00
AMERICANA NATIONAL BANK,ALBERT LEA,MN,5174,1014956,2004-09-30 00:00:00
FIRST NATIONAL BANK  THE,PADUCAH,TX,3377,1014965,2019-09-30 00:00:00
SCANDIA AMERICAN BANK AND TRUST,STANLEY,ND,8639,1015056,2011-09-30 00:00:00
COMMONWEALTH CO-OPERATIVE BANK,BOSTON,MA,26593,1015177,2008-09-30 00:00:00
CENTRAL BANK OF LAKE OF THE OZARKS,OSAGE BEACH,MO,11000,1015243,2021-09-30 00:00:00
CROCKETT NATIONAL BANK,OZONA,TX,24561,1015467,2022-09-30 00:00:00
SOUTH COAST COMMERCIAL BANK,IRVINE,CA,26015,1016062,2005-09-30 00:00:00
BANK OF FREEBURG,FREEBURG,MO,12461,1016754,2006-09-30 00:00:00
FIRST NATIONAL BANK OF ILLINOIS,LANSING,IL,16280,1017032,2013-03-31 00:00:00
BANK STAR ONE,FULTON,MO,18124,1017256,2017-06-30 00:00:00
MT WASHINGTON CO-OPERATIVE BANK,SOUTH BOSTON,MA,26552,1017274,2009-12-31 00:00:00
FIRST VANTAGE BANK/TRI-CITIES,BRISTOL,VA,9982,1017528,2003-09-30 00:00:00
FIRST PARKE STATE BANK,ROCKVILLE,IN,9654,1017649,2004-03-31 00:00:00
TEXAS STATE BANK,MCALLEN,TX,23346,1017658,2007-12-31 00:00:00
PACIFIC CREST BANK,AGOURA HILLS,CA,26325,1028010,2003-12-31 00:00:00
SOUTHERN PACIFIC BANK,LOS ANGELES,CA,27094,1029325,2002-12-31 00:00:00
CEDARS BANK,LOS ANGELES,CA,27069,1156221,2005-12-31 00:00:00
FIRST COMMUNITY BANK,DEBARY,FL,27066,1156388,2006-06-30 00:00:00
CITIZENS & MERCHANTS STATE BANK,DOUGLASVILLE,GA,27056,1156397,2008-09-30 00:00:00
MID-PENINSULA BANK,PALO ALTO,CA,27068,1156539,2007-12-31 00:00:00
CITIZENS BANK - WAKULLA,CRAWFORDVILLE,FL,27067,1156874,2006-06-30 00:00:00
FIRST COAST COMMUNITY BANK,FERNANDINA BEACH,FL,27075,1157219,2010-03-31 00:00:00
PACIFIC STATE BANK,STOCKTON,CA,27090,1158832,2010-06-30 00:00:00
CHARLOTTE STATE BANK,PORT CHARLOTTE,FL,27086,1158878,2023-06-30 00:00:00
ORANGEBURG NATIONAL BANK,ORANGEBURG,SC,27116,1159996,2008-09-30 00:00:00
PARK AVENUE BANK  NATIONAL ASSOCIATION  THE,NEW YORK,NY,27096,1160152,2009-12-31 00:00:00
MIZUHO TRUST & BANKING CO.(USA),NEW YORK,NY,27089,1160161,2017-09-30 00:00:00
PANAMERICAN BANK,HOLLYWOOD,FL,27126,1160732,2009-12-31 00:00:00
BREMER TRUST  NATIONAL ASSOCIATION,SAINT CLOUD,MN,27120,1160853,2018-12-31 00:00:00
BANK OF HAMPTON ROADS,CHESAPEAKE,VA,27125,1161029,2017-12-31 00:00:00
NORTHMARK BANK,NORTH ANDOVER,MA,27119,1161216,2022-09-30 00:00:00
HERNANDO COUNTY BANK  THE,BROOKSVILLE,FL,27135,1162099,2007-12-31 00:00:00
FLAGSHIP BANK AND TRUST COMPANY,WORCESTER,MA,27134,1162147,2007-12-31 00:00:00
HORRY COUNTY STATE BANK,LORIS,SC,27139,1162530,2017-06-30 00:00:00
FIRST GULF BANK,GULF SHORES,AL,27142,1162558,2004-12-31 00:00:00
ATLANTIC TRUST COMPANY NATIONAL ASSOCIATION,BOSTON,MA,27229,1163153,2005-03-31 00:00:00
HACIENDA BANK,SANTA MARIA,CA,27166,1163171,2004-03-31 00:00:00
GAINESVILLE BANK & TRUST,GAINESVILLE,GA,27158,1164329,2008-06-30 00:00:00
COMMUNITY TRUST BANK,HIRAM,GA,27163,1164347,2008-06-30 00:00:00
EUROBANK,HATO REY,PR,27150,1164730,2010-03-31 00:00:00
COMMUNITY NATIONAL BANK OF SARASOTA COUNTY,VENICE,FL,27183,1165531,2009-06-30 00:00:00
GEORGIA BANK & TRUST,CALHOUN,GA,27173,1165540,2010-03-31 00:00:00
RIVERSIDE BANK,POUGHKEEPSIE,NY,27181,1166060,2014-09-30 00:00:00
FARMERS AND MERCHANTS BANK OF HILL CITY,HILL CITY,KS,27178,1166435,2013-06-30 00:00:00
FIRST LIBERTY NATIONAL BANK,WASHINGTON,DC,27206,1166453,2006-06-30 00:00:00
SUMMIT NATIONAL BANK  THE,ATLANTA,GA,27199,1167393,2006-09-30 00:00:00
CAPITAL CROSSING BANK,BOSTON,MA,27184,1167889,2006-12-31 00:00:00
PREMIER COMMUNITY BANK OF SOUTH FLORIDA,FORT LAUDERDALE,FL,27193,1168439,2004-06-30 00:00:00
EAGLE BANK OF ALABAMA,OPELIKA,AL,32573,1169182,2002-12-31 00:00:00
BERGEN COMMERCIAL BANK,PARAMUS,NJ,27180,1169913,2005-12-31 00:00:00
FIRST BANK OF DOTHAN  INC.,DOTHAN,AL,27207,1186956,2008-12-31 00:00:00
ENGLEWOOD BANK,ENGLEWOOD,FL,27205,1186965,2023-06-30 00:00:00
BANK OF TUSCALOOSA  THE,TUSCALOOSA,AL,27209,1187029,2010-03-31 00:00:00
AFFINITY BANK,VENTURA,CA,27197,1187391,2009-06-30 00:00:00
FIRSTBANK OF DENVER,DENVER,CO,27225,1187494,2010-09-30 00:00:00
CITIZENS BANK (KY)  INC,GEORGETOWN,KY,27240,1187896,2004-09-30 00:00:00
METROBANK,INDIANAPOLIS,IN,27231,1188594,2002-12-31 00:00:00
CENTRAL BANK,STILLWATER,MN,27234,1189041,2016-03-31 00:00:00
COLUMBIA BANK  THE,COLUMBIA,MD,27244,1189993,2019-06-30 00:00:00
PORTAGE COMMERCE BANK,PORTAGE,MI,27236,1190001,2008-12-31 00:00:00
VIRGINIA COMMERCE BANK,ARLINGTON,VA,27249,1190074,2013-12-31 00:00:00
SONOMA VALLEY BANK,SONOMA,CA,27259,1191446,2010-06-30 00:00:00
COUNTRY BANK,NEW YORK,NY,27226,1191482,2019-12-31 00:00:00
VIRGINIA HEARTLAND BANK,FREDERICKSBURG,VA,27281,1193543,2006-12-31 00:00:00
REPUBLIC BANK OF NORMAN,NORMAN,OK,27286,1198605,2019-12-31 00:00:00
DAMASCUS COMMUNITY BANK,DAMASCUS,MD,27280,1198614,2017-06-30 00:00:00
COMMERCE BANK OF WASHINGTON  NATIONAL ASSOCIATION  THE,SEATTLE,WA,27298,1198641,2015-09-30 00:00:00
FLORIDA BANK  NATIONAL ASSOCIATION,TAMPA,FL,27301,1211429,2004-06-30 00:00:00
MONOGRAM CREDIT CARD BANK,ATLANTA,GA,27276,1212846,2004-12-31 00:00:00
MOUNTAIN NATIONAL BANK,TUCKER,GA,27317,1213254,2004-06-30 00:00:00
ALASKA FIRST BANK AND TRUST  NATIONAL ASSOCIATION,ANCHORAGE,AK,27311,1213768,2007-09-30 00:00:00
TRUMAN BANK,SAINT LOUIS,MO,27316,1213777,2012-06-30 00:00:00
MARION BANK  THE,MARION,OH,27328,1215726,2014-09-30 00:00:00
COMMUNITY GUARANTY SAVINGS BANK,PLYMOUTH,NH,27252,1216059,2016-03-31 00:00:00
RESOURCE BANK,VIRGINIA BEACH,VA,27322,1216291,2007-12-31 00:00:00
COMMUNITY BANK OF THE OZARKS,SUNRISE BEACH,MO,27331,1216808,2012-09-30 00:00:00
FIRSTBANK OF ARAPAHOE COUNTY,LITTLETON,CO,27336,1216974,2010-09-30 00:00:00
MERCANTILE BANK AND TRUST COMPANY,BOSTON,MA,27335,1216992,2012-06-30 00:00:00
SECURITY NATIONAL BANK,POTTSTOWN,PA,27355,1217494,2003-12-31 00:00:00
CALIFORNIA CHOHUNG BANK,LOS ANGELES,CA,27338,1217832,2002-12-31 00:00:00
INDEPENDENT NATIONAL BANK,OCALA,FL,27344,1218165,2010-06-30 00:00:00
REDMOND NATIONAL BANK,REDMOND,WA,27372,1219144,2005-06-30 00:00:00
FIRST STATE BANK,SARASOTA,FL,27364,1219591,2009-06-30 00:00:00
SECURITY BANK OF BIBB COUNTY,MACON,GA,27367,1221558,2009-06-30 00:00:00
WACHOVIA BANK OF DELAWARE  NATIONAL ASSOCIATION,WILMINGTON,DE,33931,1224812,2009-12-31 00:00:00
COMMUNITY FIRST BANK,FAIRVIEW HEIGHTS,IL,27393,1225033,2015-06-30 00:00:00
MERRILL LYNCH BANK USA,SALT LAKE CITY,UT,27374,1225800,2009-06-30 00:00:00
FIRST CONSUMERS NATIONAL BANK,BEAVERTON,OR,27410,1228249,2005-09-30 00:00:00
UNIVERSITY NATIONAL BANK OF LAWRENCE  THE,LAWRENCE,KS,32606,1229198,2021-12-31 00:00:00
MARATHON BANK  THE,WINCHESTER,VA,27411,1229228,2007-06-30 00:00:00
OMNI BANK,METAIRIE,LA,27397,1229424,2011-03-31 00:00:00
IMPERIAL CAPITAL BANK,LA JOLLA,CA,26348,1349890,2009-09-30 00:00:00
PUTNAM STATE BANK,PALATKA,FL,27405,1356115,2012-03-31 00:00:00
GREER STATE BANK,GREER,SC,27413,1356526,2016-12-31 00:00:00
CAPITALBANK,GREENWOOD,SC,27426,1356535,2011-09-30 00:00:00
MIDWEST GUARANTY BANK,TROY,MI,27425,1356683,2004-03-31 00:00:00
FIRST BANK OF GEORGIA,THOMSON,GA,27423,1356852,2015-06-30 00:00:00
F & M BANK  NATIONAL ASSOCIATION  OKLAHOMA CITY  OKLAHOMA,YUKON,OK,27421,1357466,2011-09-30 00:00:00
BOW MILLS BANK AND TRUST,BOW,NH,27437,1358696,2007-03-31 00:00:00
CHARTER BANK & TRUST CO.,MARIETTA,GA,27440,1360420,2004-06-30 00:00:00
SOUTHERN EXCHANGE BANK,TAMPA,FL,1342,1362237,2003-09-30 00:00:00
FOSTER BANK  THE,CHICAGO,IL,27447,1362246,2013-06-30 00:00:00
FIRST AMERICAN BANK  SSB,BRYAN,TX,32623,1363270,2006-09-30 00:00:00
STERLING BANK,MONTGOMERY,AL,21194,1366909,2010-03-31 00:00:00
CITIZENS NATIONAL BANK OF SPRINGFIELD,SPRINGFIELD,MO,27465,1367858,2010-09-30 00:00:00
MERCHANTS BANK OF CALIFORNIA  NATIONAL ASSOCIATION,CARSON,CA,27477,1377521,2018-06-30 00:00:00
STANDING STONE NATIONAL BANK,LANCASTER,OH,27506,1390324,2021-09-30 00:00:00
FIFTH THIRD BANK  FLORIDA,NAPLES,FL,27542,1390342,2003-09-30 00:00:00
CRESCENT BANK AND TRUST COMPANY,JASPER,GA,27559,1391170,2010-06-30 00:00:00
PENNSYLVANIA STATE BANK,CAMP HILL,PA,27517,1391415,2007-03-31 00:00:00
WILLIAMSBURG NATIONAL BANK,WILLIAMSBURG,KY,27547,1392542,2007-09-30 00:00:00
COMMUNITY BANK & TRUST,SHEBOYGAN,WI,27507,1393624,2014-12-31 00:00:00
GOLD BANK,BRADENTON,FL,27501,1394667,2004-06-30 00:00:00
SOUTH CENTRAL BANK OF BOWLING GREEN  INC.,BOWLING GREEN,KY,27485,1396483,2014-12-31 00:00:00
MERCANTILE BANK,ORLANDO,FL,27515,1396652,2007-06-30 00:00:00
VALRICO STATE BANK,VALRICO,FL,27536,1396700,2012-03-31 00:00:00
FIRST NATIONAL BANK OF ARIZONA,SCOTTSDALE,AZ,27508,1397190,2008-03-31 00:00:00
NARA BANK  NATIONAL ASSOCIATION,LOS ANGELES,CA,27530,1398580,2011-09-30 00:00:00
MADISON BANK  THE,BLUE BELL,PA,27568,1399916,2004-09-30 00:00:00
OLD LINE BANK,WALDORF,MD,27599,1401387,2019-09-30 00:00:00
FIRST NATIONAL BANK OF FLORIDA,NAPLES,FL,27538,1401529,2004-12-31 00:00:00
FIRST NATIONAL BANK OF THE SOUTH,MILLEDGEVILLE,GA,27543,1401547,2008-06-30 00:00:00
POINTE BANK,BOCA RATON,FL,27549,1401631,2005-03-31 00:00:00
BANKFIRST,WINTER PARK,FL,27550,1401686,2014-09-30 00:00:00
VALLEY BANK OF GLASGOW,GLASGOW,MT,27518,1401891,2019-09-30 00:00:00
FIRST SECURITY THRIFT COMPANY,ORANGE,CA,27539,1401903,2014-09-30 00:00:00
PASADENA NATIONAL TRUST COMPANY,PASADENA,CA,27545,1401949,2004-03-31 00:00:00
FIRST BANK OF JACKSONVILLE,JACKSONVILLE,FL,27573,1402405,2010-09-30 00:00:00
GEORGIA BANK & TRUST COMPANY OF AUGUSTA,AUGUSTA,GA,27574,1402610,2016-12-31 00:00:00
FIRST COMMERCIAL BANK OF TAMPA BAY,TAMPA,FL,27583,1402629,2011-03-31 00:00:00
FIRST NATIONAL BANK OF OSCEOLA COUNTY,KISSIMMEE,FL,27581,1402638,2010-09-30 00:00:00
PRIVATE BANK  THE,BLOOMFIELD HILLS,MI,27602,1404463,2009-03-31 00:00:00
FIRST NATIONAL BANK,SAINT MARYS,GA,27544,1404847,2005-09-30 00:00:00
BANK OF NEW CASTLE,NEW CASTLE,DE,27575,1404940,2020-06-30 00:00:00
TRI-STATE BANK & TRUST,HAUGHTON,LA,27611,1406980,2016-06-30 00:00:00
COMMUNITY NATIONAL BANK OF PASCO COUNTY,ZEPHYRHILLS,FL,32699,1407512,2010-09-30 00:00:00
BANK OF NASHVILLE  THE,NASHVILLE,TN,32713,1407521,2010-03-31 00:00:00
FIRST NATIONAL BANK OF CHEROKEE,WOODSTOCK,GA,32711,1407530,2012-06-30 00:00:00
BANK  THE,WOODBURY,NJ,27614,1407932,2019-03-31 00:00:00
FRANKLIN NATIONAL BANK,FRANKLIN,TN,32712,1408069,2009-06-30 00:00:00
INLAND NORTHWEST BANK,SPOKANE,WA,27601,1411032,2018-09-30 00:00:00
FIRST WASHINGTON STATE BANK,WINDSOR,NJ,32725,1412598,2006-12-31 00:00:00
1ST CONSTITUTION BANK,CRANBURY,NJ,27552,1412619,2021-12-31 00:00:00
COMMUNITY BANK OF OCONTO COUNTY,OCONTO FALLS,WI,32724,1413090,2007-09-30 00:00:00
FIRST COMMUNITY BANK,WOODSTOCK,VT,32727,1413139,2007-09-30 00:00:00
MARATHON NATIONAL BANK OF NEW YORK,ASTORIA,NY,32698,1416327,2012-09-30 00:00:00
HUMBOLDT BANK,EUREKA,CA,27582,1416381,2004-06-30 00:00:00
BANK OF AMERICA  NATIONAL ASSOCIATION (USA),PHOENIX,AZ,27595,1417557,2006-09-30 00:00:00
FIRST CITY BANK,NEW BRITAIN,CT,32721,1419234,2004-09-30 00:00:00
BRYAN BANK & TRUST,RICHMOND HILL,GA,32744,1421040,2012-09-30 00:00:00
CENTENNIAL BANK,FOUNTAIN VALLEY,CA,32707,1421095,2013-03-31 00:00:00
BANK OF BLUE VALLEY,OVERLAND PARK,KS,32722,1421161,2019-03-31 00:00:00
SIX RIVERS BANK,EUREKA,CA,32734,1425020,2003-12-31 00:00:00
FIRST STATE BANK IN TUSCOLA,TUSCOLA,TX,19641,1427770,2013-12-31 00:00:00
BANKANNAPOLIS,ANNAPOLIS,MD,32740,1434826,2013-03-31 00:00:00
UNITED BANK & TRUST COMPANY,ROCKMART,GA,32739,1435412,2008-06-30 00:00:00
FIRST INDEPENDENT BANK,GALLATIN,TN,32741,1435421,2003-09-30 00:00:00
DRUMMOND COMMUNITY BANK,CHIEFLAND,FL,32737,1436071,2022-09-30 00:00:00
NOVATO COMMUNITY BANK,NOVATO,CA,32743,1436473,2012-09-30 00:00:00
MESA NATIONAL BANK,GRAND JUNCTION,CO,32770,1436884,2003-12-31 00:00:00
MORGAN BANK  NATIONAL ASSOCIATION,HUDSON,OH,32798,1437199,2007-03-31 00:00:00
ENTERPRISE NATIONAL BANK,MEMPHIS,TN,32872,1438217,2005-09-30 00:00:00
LONG ISLAND COMMERCIAL BANK,ISLANDIA,NY,32749,1438589,2018-09-30 00:00:00
PRIME BANK,ORANGE,CT,32836,1439054,2018-03-31 00:00:00
ROCKWOOD BANK,EUREKA,MO,32745,1439456,2021-03-31 00:00:00
BIG SKY WESTERN BANK,GALLATIN GATEWAY,MT,32871,1441600,2012-03-31 00:00:00
COUNTY FIRST BANK,LA PLATA,MD,32904,1442661,2017-12-31 00:00:00
ENTERPRISE NATIONAL BANK OF PALM BEACH,NORTH PALM BEACH,FL,32917,1444580,2013-06-30 00:00:00
CITRUS BANK  N.A.,VERO BEACH,FL,32918,1445037,2008-06-30 00:00:00
INLAND COMMUNITY BANK  NATIONAL ASSOCIATION,RIALTO,CA,32916,1445121,2012-09-30 00:00:00
HARRIS BANK LIBERTYVILLE,LIBERTYVILLE,IL,32959,1447853,2005-03-31 00:00:00
FIRST CITIZENS BANK,PRESQUE ISLE,ME,32940,1448636,2006-12-31 00:00:00
WASHINGTON FIRST INTERNATIONAL BANK,SEATTLE,WA,32955,1450620,2010-03-31 00:00:00
ARKANSAS BANKERS BANK,LITTLE ROCK,AR,32960,1451636,2010-12-31 00:00:00
BRIDGE VIEW BANK,ENGLEWOOD CLIFFS,NJ,32869,1455063,2003-03-31 00:00:00
PREMIERWEST BANK,MEDFORD,OR,32975,1457003,2013-03-31 00:00:00
FIRST BANK OF BRUNSWICK  THE,BRUNSWICK,GA,32988,1458989,2005-12-31 00:00:00
BANK OF KENTUCKY  INCORPORATED  THE,FLORENCE,KY,33022,1459034,2015-03-31 00:00:00
MT. RAINIER NATIONAL BANK,ENUMCLAW,WA,32996,1459191,2007-06-30 00:00:00
AMERICAN NATIONAL TRUST AND INVESTMENT MANAGEMENT COMPANY,MUNCIE,IN,33001,1459575,2014-06-30 00:00:00
SUMMIT NATIONAL BANK,GREENVILLE,SC,33003,1460290,2005-06-30 00:00:00
COMMUNITY BANK AND TRUST COMPANY,WOLFEBORO,NH,33011,1463086,2007-09-30 00:00:00
REDLANDS CENTENNIAL BANK,REDLANDS,CA,33025,1463705,2008-12-31 00:00:00
COMMUNITY NATIONAL BANK,ASHBURN,GA,33073,1463983,2006-09-30 00:00:00
HANCOCK BANK OF LOUISIANA,BATON ROUGE,LA,33029,1464122,2013-12-31 00:00:00
SAVANNAH BANK  NATIONAL ASSOCIATION  THE,SAVANNAH,GA,33120,1466489,2012-09-30 00:00:00
TREASURY BANK  NATIONAL ASSOCIATION,ALEXANDRIA,VA,33143,1469211,2006-12-31 00:00:00
SUN COUNTRY BANK,VICTORVILLE,CA,33121,1471577,2014-03-31 00:00:00
PARAGON BANK & TRUST,HOLLAND,MI,33126,1473496,2009-12-31 00:00:00
ANN ARBOR COMMERCE BANK,ANN ARBOR,MI,33134,1478222,2015-06-30 00:00:00
COMMUNITY BANK OF GRAFTON,GRAFTON,WI,33137,1478231,2023-06-30 00:00:00
UNITED BANK AND TRUST COMPANY,NEW ORLEANS,LA,33144,1478307,2009-03-31 00:00:00
STATE STREET BANK AND TRUST COMPANY OF CONNECTICUT  N.A.,HARTFORD,CT,33132,1479630,2005-03-31 00:00:00
ANAWON TRUST  N.A.,ATTLEBORO,MA,33133,1479667,2007-06-30 00:00:00
LIBERTY BANK  NATIONAL ASSOCIATION,TWINSBURG,OH,33135,1479676,2016-12-31 00:00:00
ARVEST TRUST COMPANY  NATIONAL ASSOCIATION,ROGERS,AR,33148,1480207,2012-12-31 00:00:00
PREMIER BANK,ROCHESTER,MN,33202,1481754,2022-09-30 00:00:00
SKYLANDS COMMUNITY BANK,HACKETTSTOWN,NJ,33141,1484595,2011-09-30 00:00:00
